sequence number,asset,time (from exchange),ask,ask size,bid,bid size
100173512386555871,OX-USD-SWAP-LIN,1747491460023,0.00086,17704545.0,0.00081,0.00081
107574565978960974,LetsBONK-USD-SWAP-LIN,1747491470567,0.03828,181784.0,0.03827,0.03827
745173511978070145,AIXBT-USD-SWAP-LIN,1747491470549,0.165903,109197.0,0.165081,0.165081
765173511948853845,PURPE-USD-SWAP-LIN,1747491470631,0.07984,64574.0,0.07983,0.07983
598173512108131243,EIGEN-USD-SWAP-LIN,1747491470589,1.1955,7853.9,1.1897,1.1897
440173512300497732,LDO-USD-SWAP-LIN,1747491470571,0.9326,30244.0,0.9288,0.9288
738173511997829030,ZEUS-USD-SWAP-LIN,1747491470620,0.2532,109819.0,0.2518,0.2518
630173512271890633,WIF-USD-SWAP-LIN,1747491470591,0.948,8430.0,0.944,0.944
600173512271038727,1000PEPE-USD-SWAP-LIN,1747491470613,0.012359,2110026.0,0.012305,0.012305
102473977887596090,BROCCOLI3-USD-SWAP-LIN,1747491460106,0.012701,166196.0,0.012431,0.012431
100173512386555872,OX-USD-SWAP-LIN,1747491460123,0.00086,17704545.0,0.00081,0.00081
745173511978070146,AIXBT-USD-SWAP-LIN,1747491470649,0.165903,109197.0,0.165081,0.165081
598173512108131244,EIGEN-USD-SWAP-LIN,1747491470689,1.1955,7853.9,1.1897,1.1897
440173512300497733,LDO-USD-SWAP-LIN,1747491470671,0.9326,30244.0,0.9288,0.9288
765173511948853846,PURPE-USD-SWAP-LIN,1747491470731,0.07984,64574.0,0.07983,0.07983
107574565978960975,LetsBONK-USD-SWAP-LIN,1747491470667,0.03828,181784.0,0.03827,0.03827
738173511997829031,ZEUS-USD-SWAP-LIN,1747491470721,0.2532,109819.0,0.2518,0.2518
600173512271038728,1000PEPE-USD-SWAP-LIN,1747491470713,0.012359,2110026.0,0.012305,0.012305
630173512271890634,WIF-USD-SWAP-LIN,1747491470692,0.948,8430.0,0.944,0.944
100173512386555873,OX-USD-SWAP-LIN,1747491460224,0.00086,17704545.0,0.00081,0.00081
102473977887596091,BROCCOLI3-USD-SWAP-LIN,1747491460206,0.012701,166196.0,0.012431,0.012431
738173511997829032,ZEUS-USD-SWAP-LIN,1747491470821,0.2532,109819.0,0.2518,0.2518
107574565978960976,LetsBONK-USD-SWAP-LIN,1747491470767,0.03828,181784.0,0.03827,0.03827
765173511948853847,PURPE-USD-SWAP-LIN,1747491470831,0.07984,64574.0,0.07983,0.07983
745173511978070147,AIXBT-USD-SWAP-LIN,1747491470749,0.165903,109197.0,0.165081,0.165081
598173512108131245,EIGEN-USD-SWAP-LIN,1747491470789,1.1955,7853.9,1.1897,1.1897
440173512300497734,LDO-USD-SWAP-LIN,1747491470771,0.9326,30244.0,0.9288,0.9288
630173512271890635,WIF-USD-SWAP-LIN,1747491470792,0.948,8430.0,0.944,0.944
600173512271038729,1000PEPE-USD-SWAP-LIN,1747491470813,0.012359,2110026.0,0.012305,0.012305
102473977887596092,BROCCOLI3-USD-SWAP-LIN,1747491460306,0.012701,166196.0,0.012431,0.012431
100173512386555874,OX-USD-SWAP-LIN,1747491460324,0.00086,17704545.0,0.00081,0.00081
745173511978070148,AIXBT-USD-SWAP-LIN,1747491470850,0.165903,109197.0,0.165081,0.165081
765173511948853848,PURPE-USD-SWAP-LIN,1747491470932,0.07984,64574.0,0.07983,0.07983
107574565978960977,LetsBONK-USD-SWAP-LIN,1747491470868,0.03828,181784.0,0.03827,0.03827
738173511997829033,ZEUS-USD-SWAP-LIN,1747491470921,0.2532,109819.0,0.2518,0.2518
440173512300497735,LDO-USD-SWAP-LIN,1747491470871,0.9326,30244.0,0.9288,0.9288
598173512108131246,EIGEN-USD-SWAP-LIN,1747491470890,1.1955,7853.9,1.1897,1.1897
630173512271890636,WIF-USD-SWAP-LIN,1747491470892,0.948,8430.0,0.944,0.944
600173512271038730,1000PEPE-USD-SWAP-LIN,1747491470914,0.012359,2110026.0,0.012305,0.012305
102473977887596093,BROCCOLI3-USD-SWAP-LIN,1747491460406,0.012701,166196.0,0.012431,0.012431
100173512386555875,OX-USD-SWAP-LIN,1747491460425,0.00086,17704545.0,0.00081,0.00081
440173512300497736,LDO-USD-SWAP-LIN,1747491470972,0.9326,30244.0,0.9288,0.9288
765173511948853849,PURPE-USD-SWAP-LIN,1747491471032,0.07984,64574.0,0.07983,0.07983
738173511997829034,ZEUS-USD-SWAP-LIN,1747491471021,0.2532,109819.0,0.2518,0.2518
107574565978960978,LetsBONK-USD-SWAP-LIN,1747491470968,0.03828,181784.0,0.03827,0.03827
745173511978070149,AIXBT-USD-SWAP-LIN,1747491470950,0.165903,109197.0,0.165081,0.165081
598173512108131247,EIGEN-USD-SWAP-LIN,1747491470990,1.1955,7853.9,1.1897,1.1897
630173512271890637,WIF-USD-SWAP-LIN,1747491470993,0.948,8430.0,0.944,0.944
600173512271038731,1000PEPE-USD-SWAP-LIN,1747491471014,0.012359,2110026.0,0.012305,0.012305
100173512386555876,OX-USD-SWAP-LIN,1747491460525,0.00086,17704545.0,0.00081,0.00081
102473977887596094,BROCCOLI3-USD-SWAP-LIN,1747491460507,0.012701,166196.0,0.012431,0.012431
107574565978960979,LetsBONK-USD-SWAP-LIN,1747491471068,0.03828,181784.0,0.03827,0.03827
598173512108131248,EIGEN-USD-SWAP-LIN,1747491471090,1.1955,7853.9,1.1897,1.1897
745173511978070150,AIXBT-USD-SWAP-LIN,1747491471050,0.165903,109197.0,0.165081,0.165081
765173511948853850,PURPE-USD-SWAP-LIN,1747491471132,0.07984,64574.0,0.07983,0.07983
738173511997829035,ZEUS-USD-SWAP-LIN,1747491471122,0.2532,109819.0,0.2518,0.2518
440173512300497737,LDO-USD-SWAP-LIN,1747491471072,0.9326,30244.0,0.9288,0.9288
630173512271890638,WIF-USD-SWAP-LIN,1747491471093,0.948,8430.0,0.944,0.944
600173512271038732,1000PEPE-USD-SWAP-LIN,1747491471114,0.012359,2110026.0,0.012305,0.012305
102473977887596095,BROCCOLI3-USD-SWAP-LIN,1747491460607,0.012701,166196.0,0.012431,0.012431
100173512386555877,OX-USD-SWAP-LIN,1747491460626,0.00086,17704545.0,0.00081,0.00081
440173512300497738,LDO-USD-SWAP-LIN,1747491471172,0.9326,30244.0,0.9288,0.9288
738173511997829036,ZEUS-USD-SWAP-LIN,1747491471222,0.2532,109819.0,0.2518,0.2518
765173511948853851,PURPE-USD-SWAP-LIN,1747491471233,0.07984,64574.0,0.07983,0.07983
107574565978960980,LetsBONK-USD-SWAP-LIN,1747491471168,0.03828,181784.0,0.03827,0.03827
598173512108131249,EIGEN-USD-SWAP-LIN,1747491471191,1.1955,7853.9,1.1897,1.1897
745173511978070151,AIXBT-USD-SWAP-LIN,1747491471151,0.165903,109197.0,0.165081,0.165081
630173512271890639,WIF-USD-SWAP-LIN,1747491471193,0.948,8430.0,0.944,0.944
600173512271038733,1000PEPE-USD-SWAP-LIN,1747491471214,0.012359,2110026.0,0.012305,0.012305
100173512386555878,OX-USD-SWAP-LIN,1747491460726,0.00086,17704545.0,0.00081,0.00081
102473977887596096,BROCCOLI3-USD-SWAP-LIN,1747491460707,0.012701,166196.0,0.012431,0.012431
107574565978960981,LetsBONK-USD-SWAP-LIN,1747491471269,0.03828,181784.0,0.03827,0.03827
738173511997829037,ZEUS-USD-SWAP-LIN,1747491471322,0.2532,109819.0,0.2518,0.2518
765173511948853852,PURPE-USD-SWAP-LIN,1747491471333,0.07984,64574.0,0.07983,0.07983
440173512300497739,LDO-USD-SWAP-LIN,1747491471273,0.9326,30244.0,0.9288,0.9288
745173511978070152,AIXBT-USD-SWAP-LIN,1747491471251,0.165903,109197.0,0.165081,0.165081
598173512108131250,EIGEN-USD-SWAP-LIN,1747491471291,1.1955,7853.9,1.1897,1.1897
630173512271890640,WIF-USD-SWAP-LIN,1747491471293,0.948,8430.0,0.944,0.944
600173512271038734,1000PEPE-USD-SWAP-LIN,1747491471315,0.012359,2110026.0,0.012305,0.012305
100173512386555879,OX-USD-SWAP-LIN,1747491460827,0.00086,17704545.0,0.00081,0.00081
102473977887596097,BROCCOLI3-USD-SWAP-LIN,1747491460808,0.012701,166196.0,0.012431,0.012431
440173512300497740,LDO-USD-SWAP-LIN,1747491471373,0.9326,30244.0,0.9288,0.9288
598173512108131251,EIGEN-USD-SWAP-LIN,1747491471391,1.1955,7853.9,1.1897,1.1897
745173511978070153,AIXBT-USD-SWAP-LIN,1747491471351,0.165903,109197.0,0.165081,0.165081
738173511997829038,ZEUS-USD-SWAP-LIN,1747491471423,0.2532,109819.0,0.2518,0.2518
765173511948853853,PURPE-USD-SWAP-LIN,1747491471433,0.07984,64574.0,0.07983,0.07983
107574565978960982,LetsBONK-USD-SWAP-LIN,1747491471369,0.03828,181784.0,0.03827,0.03827
630173512271890641,WIF-USD-SWAP-LIN,1747491471394,0.948,8430.0,0.944,0.944
600173512271038735,1000PEPE-USD-SWAP-LIN,1747491471415,0.012359,2110026.0,0.012305,0.012305
102473977887596098,BROCCOLI3-USD-SWAP-LIN,1747491460908,0.012701,166196.0,0.012431,0.012431
100173512386555880,OX-USD-SWAP-LIN,1747491460927,0.00086,17704545.0,0.00081,0.00081
107574565978960983,LetsBONK-USD-SWAP-LIN,1747491471469,0.03828,181784.0,0.03827,0.03827
765173511948853854,PURPE-USD-SWAP-LIN,1747491471534,0.07984,64574.0,0.07983,0.07983
738173511997829039,ZEUS-USD-SWAP-LIN,1747491471523,0.2532,109819.0,0.2518,0.2518
440173512300497741,LDO-USD-SWAP-LIN,1747491471473,0.9326,30244.0,0.9288,0.9288
598173512108131252,EIGEN-USD-SWAP-LIN,1747491471492,1.1955,7853.9,1.1897,1.1897
745173511978070154,AIXBT-USD-SWAP-LIN,1747491471452,0.165903,109197.0,0.165081,0.165081
630173512271890642,WIF-USD-SWAP-LIN,1747491471494,0.948,8430.0,0.944,0.944
600173512271038736,1000PEPE-USD-SWAP-LIN,1747491471515,0.012359,2110026.0,0.012305,0.012305
100173512386555881,OX-USD-SWAP-LIN,1747491461028,0.00086,17704545.0,0.00081,0.00081
102473977887596099,BROCCOLI3-USD-SWAP-LIN,1747491461008,0.012701,166196.0,0.012431,0.012431
765173511948853855,PURPE-USD-SWAP-LIN,1747491471634,0.07984,64574.0,0.07983,0.07983
738173511997829040,ZEUS-USD-SWAP-LIN,1747491471623,0.2532,109819.0,0.2518,0.2518
107574565978960984,LetsBONK-USD-SWAP-LIN,1747491471569,0.03828,181784.0,0.03827,0.03827
745173511978070155,AIXBT-USD-SWAP-LIN,1747491471552,0.165903,109197.0,0.165081,0.165081
440173512300497742,LDO-USD-SWAP-LIN,1747491471574,0.9326,30244.0,0.9288,0.9288
598173512108131253,EIGEN-USD-SWAP-LIN,1747491471592,1.1955,7853.9,1.1897,1.1897
630173512271890643,WIF-USD-SWAP-LIN,1747491471594,0.948,8430.0,0.944,0.944
600173512271038737,1000PEPE-USD-SWAP-LIN,1747491471616,0.012359,2110026.0,0.012305,0.012305
100173512386555882,OX-USD-SWAP-LIN,1747491461128,0.00086,17704545.0,0.00081,0.00081
102473977887596100,BROCCOLI3-USD-SWAP-LIN,1747491461109,0.012701,166196.0,0.012431,0.012431
598173512108131254,EIGEN-USD-SWAP-LIN,1747491471692,1.1955,7853.9,1.1897,1.1897
745173511978070156,AIXBT-USD-SWAP-LIN,1747491471653,0.165903,109197.0,0.165081,0.165081
440173512300497743,LDO-USD-SWAP-LIN,1747491471674,0.9326,30244.0,0.9288,0.9288
738173511997829041,ZEUS-USD-SWAP-LIN,1747491471724,0.2532,109819.0,0.2518,0.2518
107574565978960985,LetsBONK-USD-SWAP-LIN,1747491471670,0.03828,181784.0,0.03827,0.03827
765173511948853856,PURPE-USD-SWAP-LIN,1747491471734,0.07984,64574.0,0.07983,0.07983
630173512271890644,WIF-USD-SWAP-LIN,1747491471695,0.948,8430.0,0.944,0.944
600173512271038738,1000PEPE-USD-SWAP-LIN,1747491471716,0.012359,2110026.0,0.012305,0.012305
102473977887596101,BROCCOLI3-USD-SWAP-LIN,1747491461209,0.012701,166196.0,0.012431,0.012431
100173512386555883,OX-USD-SWAP-LIN,1747491461229,0.00086,17704545.0,0.00081,0.00081
765173511948853857,PURPE-USD-SWAP-LIN,1747491471835,0.07984,64574.0,0.07983,0.07983
738173511997829042,ZEUS-USD-SWAP-LIN,1747491471824,0.2532,109819.0,0.2518,0.2518
107574565978960986,LetsBONK-USD-SWAP-LIN,1747491471770,0.03828,181784.0,0.03827,0.03827
745173511978070157,AIXBT-USD-SWAP-LIN,1747491471753,0.165903,109197.0,0.165081,0.165081
440173512300497744,LDO-USD-SWAP-LIN,1747491471774,0.9326,30244.0,0.9288,0.9288
598173512108131255,EIGEN-USD-SWAP-LIN,1747491471792,1.1955,7853.9,1.1897,1.1897
630173512271890645,WIF-USD-SWAP-LIN,1747491471795,0.948,8430.0,0.944,0.944
600173512271038739,1000PEPE-USD-SWAP-LIN,1747491471816,0.012359,2110026.0,0.012305,0.012305
745173511978070158,AIXBT-USD-SWAP-LIN,1747491471853,0.165903,109197.0,0.165081,0.165081
598173512108131256,EIGEN-USD-SWAP-LIN,1747491471893,1.1955,7853.9,1.1897,1.1897
440173512300497745,LDO-USD-SWAP-LIN,1747491471874,0.9326,30244.0,0.9288,0.9288
765173511948853858,PURPE-USD-SWAP-LIN,1747491471935,0.07984,64574.0,0.07983,0.07983
738173511997829043,ZEUS-USD-SWAP-LIN,1747491471924,0.2532,109819.0,0.2518,0.2518
107574565978960987,LetsBONK-USD-SWAP-LIN,1747491471870,0.03828,181784.0,0.03827,0.03827
630173512271890646,WIF-USD-SWAP-LIN,1747491471895,0.948,8430.0,0.944,0.944
600173512271038740,1000PEPE-USD-SWAP-LIN,1747491471916,0.012359,2110026.0,0.012305,0.012305
745173511978070159,AIXBT-USD-SWAP-LIN,1747491471954,0.165903,109197.0,0.165081,0.165081
598173512108131257,EIGEN-USD-SWAP-LIN,1747491471993,1.1955,7853.9,1.1897,1.1897
765173511948853859,PURPE-USD-SWAP-LIN,1747491472035,0.07984,64574.0,0.07983,0.07983
738173511997829044,ZEUS-USD-SWAP-LIN,1747491472024,0.2532,109819.0,0.2518,0.2518
440173512300497746,LDO-USD-SWAP-LIN,1747491471975,0.9326,30244.0,0.9288,0.9288
107574565978960988,LetsBONK-USD-SWAP-LIN,1747491471970,0.03828,181784.0,0.03827,0.03827
630173512271890647,WIF-USD-SWAP-LIN,1747491471995,0.948,8430.0,0.944,0.944
600173512271038741,1000PEPE-USD-SWAP-LIN,1747491472017,0.012359,2110026.0,0.012305,0.012305
745173511978070160,AIXBT-USD-SWAP-LIN,1747491472054,0.165903,109197.0,0.165081,0.165081
598173512108131258,EIGEN-USD-SWAP-LIN,1747491472093,1.1955,7853.9,1.1897,1.1897
738173511997829045,ZEUS-USD-SWAP-LIN,1747491472125,0.2532,109819.0,0.2518,0.2518
440173512300497747,LDO-USD-SWAP-LIN,1747491472075,0.9326,30244.0,0.9288,0.9288
765173511948853860,PURPE-USD-SWAP-LIN,1747491472136,0.07984,64574.0,0.07983,0.07983
107574565978960989,LetsBONK-USD-SWAP-LIN,1747491472071,0.03828,181784.0,0.03827,0.03827
630173512271890648,WIF-USD-SWAP-LIN,1747491472096,0.948,8430.0,0.944,0.944
600173512271038742,1000PEPE-USD-SWAP-LIN,1747491472117,0.012359,2110026.0,0.012305,0.012305
745173511978070161,AIXBT-USD-SWAP-LIN,1747491472154,0.165903,109197.0,0.165081,0.165081
598173512108131259,EIGEN-USD-SWAP-LIN,1747491472194,1.1955,7853.9,1.1897,1.1897
440173512300497748,LDO-USD-SWAP-LIN,1747491472175,0.9326,30244.0,0.9288,0.9288
765173511948853861,PURPE-USD-SWAP-LIN,1747491472236,0.07984,64574.0,0.07983,0.07983
738173511997829046,ZEUS-USD-SWAP-LIN,1747491472225,0.2532,109819.0,0.2518,0.2518
107574565978960990,LetsBONK-USD-SWAP-LIN,1747491472171,0.03828,181784.0,0.03827,0.03827
630173512271890649,WIF-USD-SWAP-LIN,1747491472196,0.948,8430.0,0.944,0.944
600173512271038743,1000PEPE-USD-SWAP-LIN,1747491472217,0.012359,2110026.0,0.012305,0.012305
745173511978070162,AIXBT-USD-SWAP-LIN,1747491472255,0.165903,109197.0,0.165081,0.165081
598173512108131260,EIGEN-USD-SWAP-LIN,1747491472294,1.1955,7853.9,1.1897,1.1897
765173511948853862,PURPE-USD-SWAP-LIN,1747491472336,0.07984,64574.0,0.07983,0.07983
738173511997829047,ZEUS-USD-SWAP-LIN,1747491472325,0.2532,109819.0,0.2518,0.2518
440173512300497749,LDO-USD-SWAP-LIN,1747491472276,0.9326,30244.0,0.9288,0.9288
107574565978960991,LetsBONK-USD-SWAP-LIN,1747491472271,0.03828,181784.0,0.03827,0.03827
630173512271890650,WIF-USD-SWAP-LIN,1747491472296,0.948,8430.0,0.944,0.944
600173512271038744,1000PEPE-USD-SWAP-LIN,1747491472317,0.012359,2110026.0,0.012305,0.012305
745173511978070163,AIXBT-USD-SWAP-LIN,1747491472355,0.165903,109197.0,0.165081,0.165081
598173512108131261,EIGEN-USD-SWAP-LIN,1747491472394,1.1955,7853.9,1.1897,1.1897
738173511997829048,ZEUS-USD-SWAP-LIN,1747491472426,0.2532,109819.0,0.2518,0.2518
440173512300497750,LDO-USD-SWAP-LIN,1747491472376,0.9326,30244.0,0.9288,0.9288
765173511948853863,PURPE-USD-SWAP-LIN,1747491472437,0.07984,64574.0,0.07983,0.07983
107574565978960992,LetsBONK-USD-SWAP-LIN,1747491472371,0.03828,181784.0,0.03827,0.03827
630173512271890651,WIF-USD-SWAP-LIN,1747491472397,0.948,8430.0,0.944,0.944
600173512271038745,1000PEPE-USD-SWAP-LIN,1747491472418,0.012359,2110026.0,0.012305,0.012305
745173511978070164,AIXBT-USD-SWAP-LIN,1747491472455,0.165903,109197.0,0.165081,0.165081
598173512108131262,EIGEN-USD-SWAP-LIN,1747491472495,1.1955,7853.9,1.1897,1.1897
440173512300497751,LDO-USD-SWAP-LIN,1747491472476,0.9326,30244.0,0.9288,0.9288
765173511948853864,PURPE-USD-SWAP-LIN,1747491472537,0.07984,64574.0,0.07983,0.07983
738173511997829049,ZEUS-USD-SWAP-LIN,1747491472526,0.2532,109819.0,0.2518,0.2518
107574565978960993,LetsBONK-USD-SWAP-LIN,1747491472472,0.03828,181784.0,0.03827,0.03827
630173512271890652,WIF-USD-SWAP-LIN,1747491472497,0.948,8430.0,0.944,0.944
600173512271038746,1000PEPE-USD-SWAP-LIN,1747491472518,0.012359,2110026.0,0.012305,0.012305
745173511978070165,AIXBT-USD-SWAP-LIN,1747491472556,0.165903,109197.0,0.165081,0.165081
598173512108131263,EIGEN-USD-SWAP-LIN,1747491472595,1.1955,7853.9,1.1897,1.1897
765173511948853865,PURPE-USD-SWAP-LIN,1747491472637,0.07984,64574.0,0.07983,0.07983
738173511997829050,ZEUS-USD-SWAP-LIN,1747491472626,0.2532,109819.0,0.2518,0.2518
440173512300497752,LDO-USD-SWAP-LIN,1747491472577,0.9326,30244.0,0.9288,0.9288
107574565978960994,LetsBONK-USD-SWAP-LIN,1747491472572,0.03828,181784.0,0.03827,0.03827
630173512271890653,WIF-USD-SWAP-LIN,1747491472597,0.948,8430.0,0.944,0.944
600173512271038747,1000PEPE-USD-SWAP-LIN,1747491472618,0.012359,2110026.0,0.012305,0.012305
745173511978070166,AIXBT-USD-SWAP-LIN,1747491472656,0.165903,109197.0,0.165081,0.165081
598173512108131264,EIGEN-USD-SWAP-LIN,1747491472695,1.1955,7853.9,1.1897,1.1897
738173511997829051,ZEUS-USD-SWAP-LIN,1747491472727,0.2532,109819.0,0.2518,0.2518
440173512300497753,LDO-USD-SWAP-LIN,1747491472677,0.9326,30244.0,0.9288,0.9288
765173511948853866,PURPE-USD-SWAP-LIN,1747491472738,0.07984,64574.0,0.07983,0.07983
107574565978960995,LetsBONK-USD-SWAP-LIN,1747491472672,0.03828,181784.0,0.03827,0.03827
630173512271890654,WIF-USD-SWAP-LIN,1747491472698,0.948,8430.0,0.944,0.944
600173512271038748,1000PEPE-USD-SWAP-LIN,1747491472718,0.012359,2110026.0,0.012305,0.012305
598173512108131265,EIGEN-USD-SWAP-LIN,1747491472795,1.1955,7853.9,1.1897,1.1897
440173512300497754,LDO-USD-SWAP-LIN,1747491472777,0.9326,30244.0,0.9288,0.9288
765173511948853867,PURPE-USD-SWAP-LIN,1747491472838,0.07984,64574.0,0.07983,0.07983
738173511997829052,ZEUS-USD-SWAP-LIN,1747491472827,0.2532,109819.0,0.2518,0.2518
745173511978070167,AIXBT-USD-SWAP-LIN,1747491472756,0.165903,109197.0,0.165081,0.165081
107574565978960996,LetsBONK-USD-SWAP-LIN,1747491472773,0.03828,181784.0,0.03827,0.03827
630173512271890655,WIF-USD-SWAP-LIN,1747491472798,0.948,8430.0,0.944,0.944
600173512271038749,1000PEPE-USD-SWAP-LIN,1747491472819,0.012359,2110026.0,0.012305,0.012305
100173512386556359,OX-USD-SWAP-LIN,1747491509070,0.00086,17704545.0,0.00081,0.00081
102473977887596578,BROCCOLI3-USD-SWAP-LIN,1747491509071,0.012701,166196.0,0.012431,0.012431
100173512386556360,OX-USD-SWAP-LIN,1747491509170,0.00086,17704545.0,0.00081,0.00081
102473977887596579,BROCCOLI3-USD-SWAP-LIN,1747491509172,0.012701,166196.0,0.012431,0.012431
100173512386556361,OX-USD-SWAP-LIN,1747491509271,0.00086,17704545.0,0.00081,0.00081
102473977887596580,BROCCOLI3-USD-SWAP-LIN,1747491509272,0.012701,166196.0,0.012431,0.012431
100173512386556362,OX-USD-SWAP-LIN,1747491509371,0.00086,17704545.0,0.00081,0.00081
102473977887596581,BROCCOLI3-USD-SWAP-LIN,1747491509372,0.012701,166196.0,0.012431,0.012431
100173512386556363,OX-USD-SWAP-LIN,1747491509472,0.00086,17704545.0,0.00081,0.00081
102473977887596582,BROCCOLI3-USD-SWAP-LIN,1747491509473,0.012701,166196.0,0.012431,0.012431
100173512386556364,OX-USD-SWAP-LIN,1747491509572,0.00086,17704545.0,0.00081,0.00081
102473977887596583,BROCCOLI3-USD-SWAP-LIN,1747491509573,0.012701,166196.0,0.012431,0.012431
