event time,asset,transaction time,ask,ask size,bid,bid size
1747689782895,BTCUSDT,1747689782896,104251.50,0.000,1000.00,64.028
1747689782894,1000PEPEUSDT,1747689782902,0.0132450,1160571,0.0132246,252504
1747689782921,XRPUSDT,1747689782935,2.3791,40999.5,2.3539,17952.0
1747689782936,ETHUSDT,1747689782943,2517.19,12.187,2487.81,669.687
1747689782944,BTCUSDC,1747689782945,105337.3,0.192,101575.3,0.877
1747689782942,MOODENGUSDT,1747689782956,0.2469100,3232,0.2392800,20501
1747689782953,DOGEUSDT,1747689782958,0.224040,69194,0.179220,40
1747689782971,SOLUSDT,1747689782978,165.7500,167.38,160.6900,17.13
1747689782984,ETHUSDC,1747689782988,2517.85,31.979,2499.83,506.170
1747689782998,BTCUSDT,1747689783001,105304.60,11.916,1000.00,64.028
1747689782995,1000PEPEUSDT,1747689783005,0.0132450,1163591,0.0125826,26018
1747689783039,ETHUSDT,1747689783046,2516.94,58.588,200.00,26.897
1747689783055,XRPUSDT,1747689783057,2.3787,28534.7,2.2673,3390.2
1747689783055,BTCUSDC,1747689783058,105332.0,1.596,105211.0,7.265
1747689783060,DOGEUSDT,1747689783061,0.224090,168648,0.179220,0
1747689783055,MOODENGUSDT,1747689783063,0.2468000,0,0.2401000,2214
1747689783062,SOLUSDT,1747689783080,165.7500,160.19,165.5500,928.93
1747689783089,ETHUSDC,1747689783090,2517.99,0.000,2480.76,18.170
1747689783101,BTCUSDT,1747689783102,105301.00,0.000,4999.90,0.021
1747689783098,1000PEPEUSDT,1747689783108,0.0132452,3041,0.0126321,39524
1747689783143,ETHUSDT,1747689783147,2517.19,12.187,200.00,26.897
1747689783133,XRPUSDT,1747689783161,2.3787,28536.4,2.3631,20608.7
1747689783161,BTCUSDC,1747689783163,105333.9,0.111,101282.0,0.000
1747689783161,MOODENGUSDT,1747689783167,0.2468800,2256,0.2338100,35
1747689783165,DOGEUSDT,1747689783167,0.224030,56797,0.219490,37898
1747689783177,SOLUSDT,1747689783184,165.7500,140.06,132.6000,5.43
1747689783155,ETHUSDC,1747689783193,,,2517.44,2.920
1747689783204,BTCUSDT,1747689783204,105301.10,17.796,1000.00,64.028
1747689783210,1000PEPEUSDT,1747689783211,0.0132475,210234,0.0105960,1234
1747689783246,ETHUSDT,1747689783248,2516.94,57.334,2013.55,0.067
1747689783260,XRPUSDT,1747689783264,2.3788,19052.6,2.1407,4.8
1747689783244,BTCUSDC,1747689783266,105342.8,0.023,101282.0,1.173
1747689783267,DOGEUSDT,1747689783270,0.224030,56820,0.201620,5798
1747689783271,MOODENGUSDT,1747689783274,0.2468800,348,0.2208200,81
1747689783264,SOLUSDT,1747689783289,165.7600,253.71,156.7400,962.64
1747689783298,ETHUSDC,1747689783298,2517.85,31.923,2480.83,4.025
1747689783304,BTCUSDT,1747689783307,105302.70,0.001,1000.00,64.028
1747689783314,1000PEPEUSDT,1747689783314,0.0132454,211314,0.0123831,12090190
1747689783352,ETHUSDT,1747689783353,2517.28,10.824,200.00,26.897
1747689783370,XRPUSDT,1747689783371,2.3787,28536.6,1.9029,5747.7
1747689783369,DOGEUSDT,1747689783373,0.224060,70497,0.216660,76842
1747689783317,MOODENGUSDT,1747689783394,,,0.2122200,61696
1747689783382,SOLUSDT,1747689783394,165.7700,321.36,156.7400,2174.36
1747689783392,BTCUSDC,1747689783395,105346.7,0.000,101342.2,0.000
1747689783406,BTCUSDT,1747689783410,105301.10,17.849,5000.00,0.736
1747689783412,1000PEPEUSDT,1747689783415,0.0132624,48251,0.0123831,33679616
1747689783375,ETHUSDC,1747689783419,2518.00,3.560,2480.83,16.101
1747689783460,ETHUSDT,1747689783461,2517.19,13.275,200.00,26.897
1747689783438,XRPUSDT,1747689783472,2.3787,28538.0,1.9029,5744.0
1747689783464,DOGEUSDT,1747689783477,0.224030,56796,0.220630,27475
1747689783496,SOLUSDT,1747689783497,165.7500,140.13,165.2600,556.18
1747689783482,BTCUSDC,1747689783501,105339.9,0.000,101342.2,1.172
1747689783508,MOODENGUSDT,1747689783511,0.2468900,3019,0.2354400,4642
1747689783508,BTCUSDT,1747689783512,105286.10,0.000,1000.00,64.028
1747689783516,1000PEPEUSDT,1747689783518,0.0132450,1158907,0.0127409,276237
1747689783451,ETHUSDC,1747689783544,,,2466.41,80.991
1747689783565,ETHUSDT,1747689783566,2516.94,57.347,2265.24,0.819
1747689783568,XRPUSDT,1747689783576,2.3787,28423.2,2.2697,1093.6
1747689783533,DOGEUSDT,1747689783580,0.224090,139585,0.218400,139362
1747689783598,SOLUSDT,1747689783600,165.7500,165.11,160.6900,15.71
1747689783611,BTCUSDC,1747689783614,105368.4,1.085,84265.6,0.000
1747689783613,BTCUSDT,1747689783615,105301.20,0.004,1000.00,64.028
1747689783616,MOODENGUSDT,1747689783616,0.2468500,0,0.1728100,7109
1747689783621,1000PEPEUSDT,1747689783622,0.0132576,1368677,0.0132100,843409
1747689783562,ETHUSDC,1747689783645,,,2466.41,119.123
1747689783663,ETHUSDT,1747689783667,2517.66,15.997,200.00,26.897
1747689783675,XRPUSDT,1747689783679,2.3787,28464.0,2.3633,75315.4
1747689783643,DOGEUSDT,1747689783683,0.224030,56769,0.216880,89026
1747689783694,SOLUSDT,1747689783710,165.9100,550.37,132.6000,5.43
1747689783704,MOODENGUSDT,1747689783717,0.2469400,1187,0.1728200,0
1747689783715,BTCUSDT,1747689783717,105303.40,0.020,5000.00,0.736
1747689783693,BTCUSDC,1747689783717,105344.6,0.000,101603.4,1.364
1747689783675,1000PEPEUSDT,1747689783725,0.0132574,94156,0.0105960,1895
1747689783752,ETHUSDC,1747689783766,2519.06,0.491,2014.28,0.039
1747689783768,ETHUSDT,1747689783769,2516.88,0.000,200.00,26.897
1747689783787,XRPUSDT,1747689783792,2.3787,28464.6,2.3368,2959.3
1747689783788,DOGEUSDT,1747689783802,0.224150,211944,0.213540,5973
1747689783815,BTCUSDT,1747689783818,105301.10,17.287,1000.00,64.028
1747689783810,MOODENGUSDT,1747689783819,0.2468600,2627,0.2460100,16492
1747689783814,BTCUSDC,1747689783819,106322.7,1.876,105217.8,7.056
1747689783826,SOLUSDT,1747689783828,165.7600,299.88,160.6900,17.13
1747689783824,1000PEPEUSDT,1747689783828,0.0132458,42706,0.0105960,1234
1747689783852,ETHUSDC,1747689783868,2518.43,1.054,2014.28,0.026
1747689783868,ETHUSDT,1747689783870,2517.09,3.779,2013.55,0.054
1747689783908,DOGEUSDT,1747689783911,0.224090,129785,0.216770,69767
1747689783882,XRPUSDT,1747689783910,2.3790,21369.6,1.9029,5747.7
1747689783918,BTCUSDT,1747689783920,105301.10,17.281,1000.00,64.028
1747689783919,MOODENGUSDT,1747689783921,0.2468500,1908,0.2119300,0
1747689783902,BTCUSDC,1747689783923,105343.5,0.000,103751.9,0.481
1747689783902,SOLUSDT,1747689783931,165.7800,709.32,165.4600,341.92
1747689783910,1000PEPEUSDT,1747689783933,0.0132570,1384543,0.0130384,28852
1747689783924,ETHUSDC,1747689783969,2518.42,13.972,2457.69,38.268
1747689783961,ETHUSDT,1747689783972,2517.30,0.923,200.00,26.897
1747689784006,DOGEUSDT,1747689784013,0.224090,139605,0.213570,124
1747689784006,XRPUSDT,1747689784015,2.3787,28465.0,1.9029,5744.0
1747689784022,BTCUSDT,1747689784022,105301.10,17.323,5000.00,0.756
1747689784030,1000PEPEUSDT,1747689784035,0.0132568,2494,0.0126633,190121
1747689784032,SOLUSDT,1747689784035,165.7500,165.15,160.6900,15.71
1747689784045,BTCUSDC,1747689784045,105332.0,1.614,101374.7,0.000
1747689784046,MOODENGUSDT,1747689784048,0.2468600,1908,0.2433100,297
1747689784076,ETHUSDT,1747689784076,2516.94,57.337,200.00,26.897
1747689784082,DOGEUSDT,1747689784116,0.224180,79020,0.208680,9268
1747689784118,XRPUSDT,1747689784118,2.3668,0.0,2.3025,5233.2
1747689784080,ETHUSDC,1747689784122,2543.25,11.779,2479.62,11.720
1747689784121,BTCUSDT,1747689784123,105301.10,17.320,1000.00,64.028
1747689784110,1000PEPEUSDT,1747689784136,0.0132567,0,0.0130220,29834
1747689784144,BTCUSDC,1747689784147,105332.7,0.001,84265.6,0.000
1747689784110,MOODENGUSDT,1747689784155,0.2485700,3086,0.2402900,626
1747689784173,SOLUSDT,1747689784174,164.0900,0.00,165.2500,2551.32
1747689784174,ETHUSDT,1747689784177,2516.94,57.348,2429.34,0.730
1747689784215,DOGEUSDT,1747689784217,0.224060,79792,0.205650,4118
1747689784218,XRPUSDT,1747689784219,2.3668,0.0,1.6648,0.0
1747689784222,BTCUSDT,1747689784227,105301.10,17.319,1000.00,64.028
1747689784238,1000PEPEUSDT,1747689784239,0.0132440,643703,0.0119195,0
1747689784201,BTCUSDC,1747689784248,,,105217.8,7.056
1747689784228,ETHUSDC,1747689784250,2517.96,0.037,2479.81,12.081
1747689784237,MOODENGUSDT,1747689784269,0.2468500,2127,0.2375200,6710
1747689784273,SOLUSDT,1747689784275,165.7400,788.01,132.5900,7.42
1747689784275,ETHUSDT,1747689784280,2516.94,57.369,200.00,26.897
1747689784319,XRPUSDT,1747689784320,2.3783,22186.4,2.1404,5777.1
1747689784293,DOGEUSDT,1747689784324,0.224060,65471,0.201620,5798
1747689784322,BTCUSDT,1747689784329,105301.10,17.317,5000.00,0.756
1747689784329,1000PEPEUSDT,1747689784344,0.0132440,644949,0.0127667,627840
1747689784322,ETHUSDC,1747689784353,2518.42,13.922,2014.28,0.026
1747689784378,SOLUSDT,1747689784381,165.7400,788.11,164.6700,249.29
1747689784381,ETHUSDT,1747689784382,2517.74,35.817,200.00,26.897
1747689784334,BTCUSDC,1747689784382,105411.0,0.000,105217.8,7.056
1747689784360,MOODENGUSDT,1747689784392,0.2474300,28741,0.2218800,23178
1747689784422,XRPUSDT,1747689784422,2.3783,20357.7,2.3200,306319.9
1747689784423,BTCUSDT,1747689784432,105301.10,17.320,1000.00,64.028
1747689784438,DOGEUSDT,1747689784439,0.224090,159619,0.214250,77238
1747689784438,1000PEPEUSDT,1747689784447,0.0132454,235087,0.0131986,1386786
1747689784451,ETHUSDC,1747689784456,,,2458.80,1.155
1747689784482,BTCUSDC,1747689784483,105339.2,0.000,105217.8,7.056
1747689784482,ETHUSDT,1747689784483,2516.94,57.409,2391.08,0.097
1747689784487,SOLUSDT,1747689784489,165.7400,789.75,160.6800,80.31
1747689784486,MOODENGUSDT,1747689784493,0.2468500,0,0.2417900,424
1747689784520,XRPUSDT,1747689784523,2.3783,19645.7,2.3284,23976.1
1747689784533,BTCUSDT,1747689784535,105301.10,17.318,1000.00,64.028
1747689784535,DOGEUSDT,1747689784548,0.224150,211944,0.179220,0
1747689784543,1000PEPEUSDT,1747689784550,0.0132459,772,0.0131773,0
1747689784582,BTCUSDC,1747689784584,105339.2,0.047,105217.8,7.056
1747689784544,ETHUSDC,1747689784585,2527.61,30.096,2458.80,39.405
1747689784582,ETHUSDT,1747689784584,2517.63,14.010,200.00,26.897
1747689784586,SOLUSDT,1747689784594,165.7400,828.75,165.1800,145.63
1747689784587,MOODENGUSDT,1747689784595,0.2468700,636,0.2344000,173
1747689784628,XRPUSDT,1747689784630,2.3784,19950.5,2.3652,15651.3
1747689784637,BTCUSDT,1747689784637,105301.10,17.347,999.90,0.714
1747689784644,DOGEUSDT,1747689784650,0.222890,0,0.213290,126
1747689784647,1000PEPEUSDT,1747689784653,0.0132435,840675,0.0125817,7949
1747689784688,ETHUSDT,1747689784691,2517.00,0.091,200.00,26.897
1747689784684,SOLUSDT,1747689784697,165.7400,838.15,160.6800,81.73
1747689784690,BTCUSDC,1747689784699,105335.7,0.001,105217.8,6.849
1747689784698,MOODENGUSDT,1747689784699,0.2431600,0,0.2293200,908
1747689784732,XRPUSDT,1747689784734,2.3783,20276.6,1.9026,9.2
1747689784738,BTCUSDT,1747689784739,105301.10,17.224,1000.00,64.028
1747689784750,DOGEUSDT,1747689784753,0.224020,126439,0.215130,27169
1747689784750,1000PEPEUSDT,1747689784756,0.0132434,763974,0.0131768,11759
1747689784705,ETHUSDC,1747689784757,2554.86,15.635,2517.81,0.000
1747689784793,ETHUSDT,1747689784794,2517.04,0.054,2476.66,62.305
1747689784796,SOLUSDT,1747689784798,165.7700,336.97,132.5900,7.42
1747689784787,MOODENGUSDT,1747689784801,0.2468800,0,0.2462500,2469
1747689784769,BTCUSDC,1747689784805,105335.7,0.000,104800.0,1.664
1747689784826,XRPUSDT,1747689784835,2.3785,3974.2,1.9026,5.5
1747689784841,BTCUSDT,1747689784842,105301.10,16.224,1000.00,64.028
1747689784821,DOGEUSDT,1747689784854,0.224040,64044,0.221780,11548
1747689784846,1000PEPEUSDT,1747689784857,0.0132434,765220,0.0129866,88189
1747689784811,ETHUSDC,1747689784859,2518.74,0.000,2517.61,2.920
1747689784884,SOLUSDT,1747689784900,165.7400,615.69,160.6800,80.31
1747689784901,ETHUSDT,1747689784904,2517.00,0.027,200.00,26.897
1747689784892,MOODENGUSDT,1747689784921,0.2469300,2658,0.2457800,1890
1747689784909,BTCUSDC,1747689784932,105343.5,0.118,101516.7,0.000
1747689784949,XRPUSDT,1747689784950,2.3788,20755.7,2.3586,63058.2
1747689784954,BTCUSDT,1747689784954,105301.20,0.008,5000.00,0.736
1747689784943,DOGEUSDT,1747689784955,0.224020,128962,0.223550,39480
1747689784935,1000PEPEUSDT,1747689784959,0.0132499,870212,0.0125811,152411
1747689784957,ETHUSDC,1747689784970,2517.96,0.028,2014.28,0.026
1747689784977,SOLUSDT,1747689785004,165.7400,615.73,162.9000,76.91
1747689785014,ETHUSDT,1747689785015,2517.35,0.024,2412.37,1.744
1747689785001,MOODENGUSDT,1747689785024,0.2468700,1917,0.2390100,20539
1747689785027,BTCUSDC,1747689785035,105343.5,0.000,101516.7,1.170
1747689785048,XRPUSDT,1747689785051,2.3786,11758.5,2.0000,406129.7
1747689785052,BTCUSDT,1747689785057,105301.10,16.232,1000.00,64.028
1747689785062,DOGEUSDT,1747689785066,0.224040,59697,0.223850,105320
1747689785088,1000PEPEUSDT,1747689785090,0.0132481,233925,0.0132168,51080
1747689785092,ETHUSDC,1747689785100,2551.88,27.884,2334.32,0.000
1747689785091,SOLUSDT,1747689785107,165.7400,615.83,160.6800,81.73
1747689785115,ETHUSDT,1747689785116,2517.16,0.258,200.00,27.047
1747689785108,MOODENGUSDT,1747689785151,0.2468600,1639,0.2424500,41
1747689785156,BTCUSDT,1747689785158,105301.10,16.236,5000.00,0.736
1747689785157,BTCUSDC,1747689785160,,,84265.6,0.000
1747689785172,XRPUSDT,1747689785173,2.3785,3976.4,2.3048,7144.6
1747689785162,DOGEUSDT,1747689785180,0.224020,129106,0.222550,100797
1747689785160,1000PEPEUSDT,1747689785192,0.0132465,241465,0.0130060,61518
1747689785210,ETHUSDC,1747689785212,2519.05,15.923,2334.32,38.170
1747689785213,SOLUSDT,1747689785213,165.7400,615.99,164.6400,746.21
1747689785216,ETHUSDT,1747689785217,2517.43,25.529,200.00,26.897
1747689785257,MOODENGUSDT,1747689785257,0.2468500,0,0.2412600,36
1747689785258,BTCUSDT,1747689785259,105275.80,0.000,5000.00,0.756
1747689785275,XRPUSDT,1747689785277,2.3783,20298.8,1.9026,5.5
1747689785282,BTCUSDC,1747689785283,105344.2,0.000,105217.8,6.849
1747689785288,1000PEPEUSDT,1747689785295,0.0132434,727062,0.0119190,79474
1747689785294,DOGEUSDT,1747689785296,0.224020,129242,0.179210,276
1747689785312,ETHUSDT,1747689785319,2516.94,57.388,2420.85,2.876
1747689785310,ETHUSDC,1747689785326,2519.05,26.918,2457.91,0.000
1747689785330,SOLUSDT,1747689785334,165.7400,617.01,132.5900,7.42
1747689785311,MOODENGUSDT,1747689785358,0.2468600,747,0.2463200,2368
1747689785358,BTCUSDT,1747689785360,105301.20,0.012,1000.00,64.028
1747689785372,XRPUSDT,1747689785382,2.3664,0.0,1.6647,15.0
1747689785383,BTCUSDC,1747689785385,105344.1,0.000,104564.0,0.000
1747689785385,1000PEPEUSDT,1747689785398,0.0132470,154675,0.0125950,9413278
1747689785411,DOGEUSDT,1747689785419,0.224020,129269,0.222160,1161660
1747689785416,ETHUSDT,1747689785421,2518.64,0.446,200.00,26.897
1747689785438,SOLUSDT,1747689785441,165.7400,617.01,158.8900,871.61
1747689785420,MOODENGUSDT,1747689785460,0.2468900,852,,
1747689785461,BTCUSDT,1747689785462,105301.10,16.157,5000.00,0.736
1747689785482,ETHUSDC,1747689785482,2553.10,6.492,2014.28,0.026
1747689785481,XRPUSDT,1747689785487,2.3783,17972.4,2.2623,93827.5
1747689785482,BTCUSDC,1747689785488,105370.2,0.004,104550.2,0.005
1747689785499,1000PEPEUSDT,1747689785501,0.0132461,655954,0.0105947,0
1747689785512,ETHUSDT,1747689785525,2516.94,57.415,200.00,26.897
1747689785513,SOLUSDT,1747689785544,165.8000,805.27,158.8900,1085.47
1747689785564,BTCUSDT,1747689785565,105302.90,0.000,5000.00,0.736
1747689785561,MOODENGUSDT,1747689785566,0.2468700,3379,,
1747689785529,DOGEUSDT,1747689785577,0.220660,0,0.219630,2405
1747689785591,XRPUSDT,1747689785593,2.3783,18145.9,2.3586,63079.9
1747689785603,1000PEPEUSDT,1747689785604,0.0132434,518144,0.0129717,188871
1747689785586,BTCUSDC,1747689785612,106332.7,0.375,105217.8,6.849
1747689785611,ETHUSDC,1747689785621,2518.88,0.008,2467.37,48.148
1747689785622,SOLUSDT,1747689785648,165.7700,329.35,165.3000,264.34
1747689785625,ETHUSDT,1747689785651,2518.24,31.453,2471.63,53.379
1747689785666,BTCUSDT,1747689785667,105301.20,0.008,1000.00,64.028
1747689785628,MOODENGUSDT,1747689785670,0.2468900,2181,,
1747689785678,DOGEUSDT,1747689785682,0.224330,15367,0.219350,80453
1747689785654,XRPUSDT,1747689785702,2.3816,13380.6,2.3311,3377.9
1747689785687,1000PEPEUSDT,1747689785705,0.0132434,522242,0.0126245,253476
1747689785694,BTCUSDC,1747689785729,105364.8,0.000,84265.6,0.000
1747689785652,SOLUSDT,1747689785751,170.7900,24.66,160.6800,80.31
1747689785754,ETHUSDT,1747689785755,2517.00,0.046,200.00,26.897
1747689785655,ETHUSDC,1747689785756,2544.29,19.625,,
1747689785762,BTCUSDT,1747689785770,105301.20,0.008,5000.00,0.736
1747689785753,MOODENGUSDT,1747689785772,0.2466200,0,0.2423700,2642
1747689785772,DOGEUSDT,1747689785783,0.224050,64076,0.222600,164651
1747689785802,XRPUSDT,1747689785804,2.3788,19878.9,1.9026,9.2
1747689785785,1000PEPEUSDT,1747689785806,0.0132437,11250,0.0132428,772
1747689785841,BTCUSDC,1747689785854,105368.4,1.062,105217.8,6.625
1747689785856,ETHUSDT,1747689785856,2516.94,50.316,200.00,26.897
1747689785871,BTCUSDT,1747689785872,105301.20,0.012,1000.00,64.028
1747689785875,MOODENGUSDT,1747689785875,0.2468600,0,0.2431000,878
1747689785886,DOGEUSDT,1747689785886,0.224020,129410,0.179210,276
1747689785858,ETHUSDC,1747689785889,2527.63,0.000,2480.83,44.277
1747689785887,SOLUSDT,1747689785892,165.7400,617.01,132.5900,7.42
1747689785904,XRPUSDT,1747689785905,2.3783,18214.0,1.9026,5.5
1747689785893,1000PEPEUSDT,1747689785909,0.0132438,893,0.0132249,362065
1747689785954,ETHUSDT,1747689785958,2516.94,50.338,2479.93,74.543
1747689785932,BTCUSDC,1747689785960,105344.9,0.160,105217.8,6.625
1747689785967,BTCUSDT,1747689785974,105301.20,0.008,1000.00,64.028
1747689785978,DOGEUSDT,1747689785987,0.224060,143715,0.222160,1125330
1747689785978,SOLUSDT,1747689785994,165.7700,312.99,165.1800,145.67
1747689785978,ETHUSDC,1747689785994,2518.42,13.922,2014.28,0.039
1747689786002,MOODENGUSDT,1747689786010,0.2534400,75,0.2382100,838
1747689785998,XRPUSDT,1747689786011,2.3788,14478.9,2.1404,6648.3
1747689786013,1000PEPEUSDT,1747689786031,0.0132434,213292,0.0128379,61666
1747689786060,ETHUSDT,1747689786064,2517.32,27.844,200.00,26.897
1747689786072,BTCUSDT,1747689786077,105301.10,16.166,5000.00,0.736
1747689786080,DOGEUSDT,1747689786088,0.224040,60260,0.223730,317888
1747689786099,ETHUSDC,1747689786103,2527.54,185.576,2014.28,0.026
1747689786099,BTCUSDC,1747689786103,105358.4,0.689,105217.8,6.625
1747689786109,MOODENGUSDT,1747689786113,0.2468700,1656,0.2458500,1294
1747689786106,1000PEPEUSDT,1747689786134,0.0132434,212372,0.0129784,1086416
1747689786092,SOLUSDT,1747689786146,165.8300,508.86,160.6800,80.31
1747689786119,XRPUSDT,1747689786153,2.3783,18212.4,2.3594,2499.4
1747689786160,ETHUSDT,1747689786171,2516.93,0.000,200.00,26.897
1747689786178,BTCUSDT,1747689786179,105301.20,0.010,1000.00,64.028
1747689786130,ETHUSDC,1747689786213,,,2516.95,1.756
1747689786211,MOODENGUSDT,1747689786215,0.2468600,0,0.2367000,9716
1747689786198,BTCUSDC,1747689786218,,,84265.6,0.000
1747689786223,DOGEUSDT,1747689786233,0.224020,130447,0.201610,9375
1747689786222,1000PEPEUSDT,1747689786237,0.0132459,772,0.0119190,79474
1747689786243,SOLUSDT,1747689786252,165.7700,313.10,162.5300,49.47
1747689786231,XRPUSDT,1747689786258,2.3783,18214.7,2.1404,6648.3
1747689786272,ETHUSDT,1747689786273,2518.24,31.453,2265.24,0.000
1747689786281,BTCUSDT,1747689786282,105301.20,0.008,1000.00,64.028
1747689786310,MOODENGUSDT,1747689786317,0.2461200,0,0.2390200,1284
1747689786328,DOGEUSDT,1747689786334,0.224080,181381,0.179210,316
1747689786328,ETHUSDC,1747689786337,2518.42,13.972,2504.85,45.371
1747689786310,1000PEPEUSDT,1747689786346,0.0132434,235450,0.0131877,2131177
1747689786364,XRPUSDT,1747689786365,2.3785,4173.1,1.9026,9.2
1747689786332,BTCUSDC,1747689786365,105350.9,0.299,103373.5,0.000
1747689786370,SOLUSDT,1747689786372,165.7400,549.04,132.5900,7.42
1747689786367,ETHUSDT,1747689786376,2517.62,4.317,200.00,26.897
1747689786385,BTCUSDT,1747689786385,105301.20,0.012,5000.00,0.736
1747689786419,MOODENGUSDT,1747689786420,0.2468800,2017,0.2442300,28787
1747689786417,DOGEUSDT,1747689786436,0.224070,108875,0.179210,276
1747689786412,1000PEPEUSDT,1747689786449,0.0132440,2736,0.0129717,0
1747689786465,BTCUSDC,1747689786473,105366.1,0.413,105217.8,6.625
1747689786449,SOLUSDT,1747689786476,165.7400,511.57,165.4000,366.92
1747689786460,ETHUSDT,1747689786478,2517.62,0.117,200.00,26.897
1747689786472,XRPUSDT,1747689786480,2.3849,50421.8,1.9026,5.5
1747689786483,BTCUSDT,1747689786486,105301.20,0.012,1000.00,64.028
1747689786495,ETHUSDC,1747689786515,,,2516.99,0.559
1747689786511,MOODENGUSDT,1747689786521,0.2469400,9254,0.2387200,10053
1747689786549,1000PEPEUSDT,1747689786553,0.0132434,238308,0.0105947,661
1747689786537,DOGEUSDT,1747689786566,0.224020,130586,0.213260,161755
1747689786579,SOLUSDT,1747689786580,165.7400,511.57,160.6800,80.31
1747689786581,ETHUSDT,1747689786581,2516.94,50.288,2470.37,100.438
1747689786582,XRPUSDT,1747689786583,2.3785,4272.5,2.3689,12747.7
1747689786565,BTCUSDC,1747689786583,105366.1,0.000,101283.9,0.000
1747689786581,BTCUSDT,1747689786589,105304.50,0.937,1000.00,64.028
1747689786628,MOODENGUSDT,1747689786635,,,0.2377300,10121
1747689786626,ETHUSDC,1747689786638,2518.42,13.922,2516.73,0.009
1747689786644,1000PEPEUSDT,1747689786656,0.0132457,252194,0.0105947,0
1747689786671,DOGEUSDT,1747689786672,0.224100,233663,0.221090,27559
